id,sbi
20231024_500101002_03:40,6.6866503
20231024_500101002_04:00,6.5477495
20231024_500101002_04:20,6.4233327
20231024_500101002_04:40,6.296327
20231024_500101002_05:00,6.167624
20231024_500101002_05:20,6.039551
20231024_500101002_05:40,5.9095187
20231024_500101002_06:00,5.775146
20231024_500101002_06:20,5.6394377
20231024_500101002_06:40,5.4897604
20231024_500101002_07:00,5.329471
20231024_500101002_07:20,5.1604466
20231024_500101002_07:40,4.9605117
20231024_500101002_08:00,4.7776246
20231024_500101002_08:20,4.6261573
20231024_500101002_08:40,4.5003905
20231024_500101002_09:00,4.3938055
20231024_500101002_09:20,4.308867
20231024_500101002_09:40,4.2423944
20231024_500101002_10:00,4.190863
20231024_500101002_10:20,4.151089
20231024_500101002_10:40,4.128677
20231024_500101002_11:00,4.115076
20231024_500101002_11:20,4.0909758
20231024_500101002_11:40,4.075707
20231024_500101002_12:00,4.059671
20231024_500101002_12:20,4.0469775
20231024_500101002_12:40,4.0369964
20231024_500101002_13:00,4.028952
20231024_500101002_13:20,4.026394
20231024_500101002_13:40,4.01956
20231024_500101002_14:00,4.0134654
20231024_500101002_14:20,4.0082355
20231024_500101002_14:40,4.003653
20231024_500101002_15:00,3.9995325
20231024_500101002_15:20,3.9957452
20231024_500101002_15:40,4.00455
20231024_500101002_16:00,4.0060115
20231024_500101002_16:20,4.0385547
20231024_500101002_16:40,4.073411
20231024_500101002_17:00,4.112151
20231024_500101002_17:20,4.1368256
20231024_500101002_17:40,4.163659
20231024_500101002_18:00,4.184627
20231024_500101002_18:20,4.1888638
20231024_500101002_18:40,4.173193
20231024_500101002_19:00,4.1109905
20231024_500101002_19:20,4.0622277
20231024_500101002_19:40,4.030063
20231024_500101002_20:00,4.025806
20231024_500101002_20:20,4.024082
20231024_500101002_20:40,4.0224104
20231024_500101002_21:00,3.9956517
20231024_500101002_21:20,3.9755685
20231024_500101002_21:40,3.970129
20231024_500101002_22:00,3.9625423
20231024_500101002_22:20,3.952505
20231024_500101002_22:40,3.9490213
20231024_500101002_23:00,3.9421713
20231024_500101002_23:20,3.936604
20231024_500101002_23:40,3.9362786
20231024_500101003_00:00,3.5591617
20231024_500101003_00:20,7.234108
20231024_500101003_00:40,9.871814
20231024_500101003_01:00,11.470376
20231024_500101003_01:20,12.323304
20231024_500101003_01:40,12.691975
20231024_500101003_02:00,12.760785
20231024_500101003_02:20,12.639424
20231024_500101003_02:40,12.401013
20231024_500101003_03:00,12.091307
20231024_500101003_03:20,11.737954
20231024_500101003_03:40,11.3565035
20231024_500101003_04:00,10.954606
20231024_500101003_04:20,10.534886
20231024_500101003_04:40,10.096807
20231024_500101003_05:00,9.637867
20231024_500101003_05:20,9.15455
20231024_500101003_05:40,8.643506
20231024_500101003_06:00,8.103822
20231024_500101003_06:20,7.540645
20231024_500101003_06:40,6.968607
20231024_500101003_07:00,6.4110823
20231024_500101003_07:20,5.887352
20231024_500101003_07:40,5.372715
20231024_500101003_08:00,4.8994246
20231024_500101003_08:20,4.535345
20231024_500101003_08:40,4.2133255
20231024_500101003_09:00,3.962833
20231024_500101003_09:20,3.7931108
20231024_500101003_09:40,3.6489153
20231024_500101003_10:00,3.541995
20231024_500101003_10:20,3.475988
20231024_500101003_10:40,3.433106
20231024_500101003_11:00,3.41331
20231024_500101003_11:20,3.4133039
20231024_500101003_11:40,3.4299083
20231024_500101003_12:00,3.4602122
20231024_500101003_12:20,3.514906
20231024_500101003_12:40,3.5719814
20231024_500101003_13:00,3.6267405
20231024_500101003_13:20,3.685351
20231024_500101003_13:40,3.7490706
20231024_500101003_14:00,3.8178692
20231024_500101003_14:20,3.8846273
20231024_500101003_14:40,3.95541
20231024_500101003_15:00,4.0311756
20231024_500101003_15:20,4.1182833
20231024_500101003_15:40,4.2027864
20231024_500101003_16:00,4.308511
20231024_500101003_16:20,4.434907
20231024_500101003_16:40,4.557189
20231024_500101003_17:00,4.649944
20231024_500101003_17:20,4.7570243
20231024_500101003_17:40,4.825996
20231024_500101003_18:00,4.9053116
20231024_500101003_18:20,4.982296
20231024_500101003_18:40,5.055503
20231024_500101003_19:00,5.1243057
20231024_500101003_19:20,5.2078567
20231024_500101003_19:40,5.2872205
20231024_500101003_20:00,5.4013014
20231024_500101003_20:20,5.5048027
20231024_500101003_20:40,5.5765295
20231024_500101003_21:00,5.615263
20231024_500101003_21:20,5.644518
20231024_500101003_21:40,5.6648026
20231024_500101003_22:00,5.6904273
20231024_500101003_22:20,5.71056
20231024_500101003_22:40,5.735691
20231024_500101003_23:00,5.7538266
20231024_500101003_23:20,5.763338
20231024_500101003_23:40,5.764693
20231024_500101004_00:00,1.1979797
20231024_500101004_00:20,2.78701
20231024_500101004_00:40,4.209607
20231024_500101004_01:00,5.236896
20231024_500101004_01:20,5.8582335
20231024_500101004_01:40,6.1618147
20231024_500101004_02:00,6.250329
20231024_500101004_02:20,6.2147694
20231024_500101004_02:40,6.1128078
20231024_500101004_03:00,5.981287
20231024_500101004_03:20,5.842244
20231024_500101004_03:40,5.7079706
20231024_500101004_04:00,5.584663
20231024_500101004_04:20,5.4748583
20231024_500101004_04:40,5.379005
20231024_500101004_05:00,5.296432
20231024_500101004_05:20,5.2259316
20231024_500101004_05:40,5.166102
20231024_500101004_06:00,5.10632
20231024_500101004_06:20,5.05381
20231024_500101004_06:40,5.012915
20231024_500101004_07:00,4.9812818
20231024_500101004_07:20,4.961548
20231024_500101004_07:40,4.9455485
20231024_500101004_08:00,4.9461923
20231024_500101004_08:20,4.924894
20231024_500101004_08:40,4.908713
20231024_500101004_09:00,4.910309
20231024_500101004_09:20,4.904687
20231024_500101004_09:40,4.8899417
20231024_500101004_10:00,4.8792133
20231024_500101004_10:20,4.871619
20231024_500101004_10:40,4.866443
20231024_500101004_11:00,4.8676443
20231024_500101004_11:20,4.8727593
20231024_500101004_11:40,4.870783
20231024_500101004_12:00,4.8642497
20231024_500101004_12:20,4.8642397
20231024_500101004_12:40,4.8774366
20231024_500101004_13:00,4.866222
20231024_500101004_13:20,4.858258
20231024_500101004_13:40,4.8573513
20231024_500101004_14:00,4.8609524
20231024_500101004_14:20,4.858052
20231024_500101004_14:40,4.855653
20231024_500101004_15:00,4.8490963
20231024_500101004_15:20,4.849343
20231024_500101004_15:40,4.8447857
20231024_500101004_16:00,4.855573
20231024_500101004_16:20,4.848109
20231024_500101004_16:40,4.8657217
20231024_500101004_17:00,4.884304
20231024_500101004_17:20,4.8975368
20231024_500101004_17:40,4.888158
20231024_500101004_18:00,4.887382
20231024_500101004_18:20,4.864747
20231024_500101004_18:40,4.8386564
20231024_500101004_19:00,4.843422
20231024_500101004_19:20,4.840253
20231024_500101004_19:40,4.82322
20231024_500101004_20:00,4.811893
20231024_500101004_20:20,4.80474
20231024_500101004_20:40,4.791677
20231024_500101004_21:00,4.793707
20231024_500101004_21:20,4.7871757
20231024_500101004_21:40,4.7981544
20231024_500101004_22:00,4.792509
20231024_500101004_22:20,4.7903194
20231024_500101004_22:40,4.790455
20231024_500101004_23:00,4.801059
20231024_500101004_23:20,4.8086123
20231024_500101004_23:40,4.8048368
20231024_500101005_00:00,-0.7522824
20231024_500101005_00:20,-0.10304846
20231024_500101005_00:40,0.94293463
20231024_500101005_01:00,1.8910964
20231024_500101005_01:20,2.6087368
20231024_500101005_01:40,3.1138313
20231024_500101005_02:00,3.4586046
20231024_500101005_02:20,3.6916282
20231024_500101005_02:40,3.8492498
20231024_500101005_03:00,3.9565043
20231024_500101005_03:20,4.030078
20231024_500101005_03:40,4.0809865
20231024_500101005_04:00,4.116499
20231024_500101005_04:20,4.141446
20231024_500101005_04:40,4.1590652
20231024_500101005_05:00,4.171552
20231024_500101005_05:20,4.1804056
20231024_500101005_05:40,4.186662
20231024_500101005_06:00,4.1910443
20231024_500101005_06:20,4.195761
20231024_500101005_06:40,4.20249
20231024_500101005_07:00,4.2090344
20231024_500101005_07:20,4.2085614
20231024_500101005_07:40,4.200731
20231024_500101005_08:00,4.194282
20231024_500101005_08:20,4.1911836
20231024_500101005_08:40,4.183851
20231024_500101005_09:00,4.190082
20231024_500101005_09:20,4.193441
20231024_500101005_09:40,4.197155
20231024_500101005_10:00,4.2028327
20231024_500101005_10:20,4.2033343
20231024_500101005_10:40,4.2046638
20231024_500101005_11:00,4.2036223
20231024_500101005_11:20,4.2056985
20231024_500101005_11:40,4.1987414
20231024_500101005_12:00,4.1859627
20231024_500101005_12:20,4.179368
20231024_500101005_12:40,4.181506
20231024_500101005_13:00,4.1884174
20231024_500101005_13:20,4.193458
20231024_500101005_13:40,4.1865983
20231024_500101005_14:00,4.190366
20231024_500101005_14:20,4.1900516
20231024_500101005_14:40,4.1908946
20231024_500101005_15:00,4.19123
20231024_500101005_15:20,4.1927123
20231024_500101005_15:40,4.1935096
20231024_500101005_16:00,4.1936774
20231024_500101005_16:20,4.191747
20231024_500101005_16:40,4.188184
20231024_500101005_17:00,4.18842
20231024_500101005_17:20,4.181949
20231024_500101005_17:40,4.17974
20231024_500101005_18:00,4.178119
20231024_500101005_18:20,4.1766686
20231024_500101005_18:40,4.175301
20231024_500101005_19:00,4.172301
20231024_500101005_19:20,4.171292
20231024_500101005_19:40,4.171993
20231024_500101005_20:00,4.170632
20231024_500101005_20:20,4.170762
20231024_500101005_20:40,4.1705894
20231024_500101005_21:00,4.1700654
20231024_500101005_21:20,4.1709194
20231024_500101005_21:40,4.169643
20231024_500101005_22:00,4.169805
20231024_500101005_22:20,4.1680408
20231024_500101005_22:40,4.166244
20231024_500101005_23:00,4.166208
20231024_500101005_23:20,4.1643453
20231024_500101005_23:40,4.1592283
20231024_500101006_00:00,1.070261
20231024_500101006_00:20,2.2707276
20231024_500101006_00:40,3.2574883
20231024_500101006_01:00,3.9573026
20231024_500101006_01:20,4.415511
20231024_500101006_01:40,4.6963663
20231024_500101006_02:00,4.854543
20231024_500101006_02:20,4.931954
20231024_500101006_02:40,4.959397
20231024_500101006_03:00,4.9584126
20231024_500101006_03:20,4.9431777
20231024_500101006_03:40,4.922414
20231024_500101006_04:00,4.9010754
20231024_500101006_04:20,4.8816767
20231024_500101006_04:40,4.8652453
20231024_500101006_05:00,4.8519683
20231024_500101006_05:20,4.841599
20231024_500101006_05:40,4.8337064
20231024_500101006_06:00,4.827813
20231024_500101006_06:20,4.823467
20231024_500101006_06:40,4.8202777
20231024_500101006_07:00,4.8179207
20231024_500101006_07:20,4.816139
20231024_500101006_07:40,4.8147364
20231024_500101006_08:00,4.813563
20231024_500101006_08:20,4.8125095
20231024_500101006_08:40,4.8114977
20231024_500101006_09:00,4.810472
20231024_500101006_09:20,4.8093953
20231024_500101006_09:40,4.8082414
20231024_500101006_10:00,4.806996
20231024_500101006_10:20,4.8056483
20231024_500101006_10:40,4.8041935
20231024_500101006_11:00,4.80263
20231024_500101006_11:20,4.8127627
20231024_500101006_11:40,4.820725
20231024_500101006_12:00,4.8259606
20231024_500101006_12:20,4.81694
20231024_500101006_12:40,4.8078594
20231024_500101006_13:00,4.7996907
20231024_500101006_13:20,4.792642
20231024_500101006_13:40,4.7866435
20231024_500101006_14:00,4.7814865
20231024_500101006_14:20,4.7769427
20231024_500101006_14:40,4.7728043
20231024_500101006_15:00,4.7804623
20231024_500101006_15:20,4.785913
20231024_500101006_15:40,4.777078
20231024_500101006_16:00,4.76785
20231024_500101006_16:20,4.7590613
20231024_500101006_16:40,4.7509046
20231024_500101006_17:00,4.754548
20231024_500101006_17:20,4.744875
20231024_500101006_17:40,4.7887764
20231024_500101006_18:00,4.8551636
20231024_500101006_18:20,4.8722353
20231024_500101006_18:40,4.7897987
20231024_500101006_19:00,4.7203984
20231024_500101006_19:20,4.627475
20231024_500101006_19:40,4.5388885
20231024_500101006_20:00,4.4480486
20231024_500101006_20:20,4.3767657
20231024_500101006_20:40,4.3303876
20231024_500101006_21:00,4.273586
20231024_500101006_21:20,4.1994004
20231024_500101006_21:40,4.1347637
20231024_500101006_22:00,4.090209
20231024_500101006_22:20,4.0398626
20231024_500101006_22:40,3.9959624
20231024_500101006_23:00,3.9575598
20231024_500101006_23:20,3.9234073
20231024_500101006_23:40,3.892341
20231024_500101007_00:00,1.0693741
20231024_500101007_00:20,2.282758
20231024_500101007_00:40,3.1201081
20231024_500101007_01:00,3.4927826
20231024_500101007_01:20,3.5329118
20231024_500101007_01:40,3.4038582
20231024_500101007_02:00,3.2189147
20231024_500101007_02:20,3.0351634
20231024_500101007_02:40,2.8741262
20231024_500101007_03:00,2.7403595
20231024_500101007_03:20,2.631862
20231024_500101007_03:40,2.5447412
20231024_500101007_04:00,2.4750197
20231024_500101007_04:20,2.4192145
20231024_500101007_04:40,2.374452
20231024_500101007_05:00,2.3384213
20231024_500101007_05:20,2.3092885
20231024_500101007_05:40,2.2856038
20231024_500101007_06:00,2.266225
20231024_500101007_06:20,2.2502546
20231024_500101007_06:40,2.2369864
20231024_500101007_07:00,2.225864
20231024_500101007_07:20,2.21645
20231024_500101007_07:40,2.208401
20231024_500101007_08:00,2.2014418
20231024_500101007_08:20,2.1953588
20231024_500101007_08:40,2.180754
20231024_500101007_09:00,2.174152
20231024_500101007_09:20,2.1704314
20231024_500101007_09:40,2.1679053
20231024_500101007_10:00,2.165807
20231024_500101007_10:20,2.1638215
20231024_500101007_10:40,2.1618218
20231024_500101007_11:00,2.1597679
20231024_500101007_11:20,2.1393461
20231024_500101007_11:40,2.1244533
20231024_500101007_12:00,2.103459
20231024_500101007_12:20,2.0920277
20231024_500101007_12:40,2.0755813
20231024_500101007_13:00,2.0685344
20231024_500101007_13:20,2.0649948
20231024_500101007_13:40,2.0628858
20231024_500101007_14:00,2.052203
20231024_500101007_14:20,2.0308523
20231024_500101007_14:40,2.0263767
20231024_500101007_15:00,2.0274029
20231024_500101007_15:20,2.039122
20231024_500101007_15:40,2.052616
20231024_500101007_16:00,2.0558178
20231024_500101007_16:20,2.0641913
20231024_500101007_16:40,2.0636554
20231024_500101007_17:00,2.0601563
20231024_500101007_17:20,2.0287604
20231024_500101007_17:40,1.9832051
20231024_500101007_18:00,1.9648037
20231024_500101007_18:20,1.9659
20231024_500101007_18:40,1.9463996
20231024_500101007_19:00,1.8877356
20231024_500101007_19:20,1.8582642
20231024_500101007_19:40,1.8766785
20231024_500101007_20:00,1.8993635
20231024_500101007_20:20,1.9210293
20231024_500101007_20:40,1.9485055
20231024_500101007_21:00,1.9741677
20231024_500101007_21:20,1.9778926
20231024_500101007_21:40,1.9828243
20231024_500101007_22:00,1.9690552
20231024_500101007_22:20,1.968623
20231024_500101007_22:40,1.9630245
20231024_500101007_23:00,1.9653484
20231024_500101007_23:20,1.9517397
20231024_500101007_23:40,1.9346061
20231024_500101008_00:00,5.7682905
20231024_500101008_00:20,10.845598
20231024_500101008_00:40,14.201703
20231024_500101008_01:00,16.203224
20231024_500101008_01:20,17.336065
20231024_500101008_01:40,17.933609
20231024_500101008_02:00,18.19833
20231024_500101008_02:20,18.248463
20231024_500101008_02:40,18.151464
20231024_500101008_03:00,17.944876
20231024_500101008_03:20,17.64995
20231024_500101008_03:40,17.281746
20231024_500101008_04:00,16.998343
20231024_500101008_04:20,16.657614
20231024_500101008_04:40,16.281485
20231024_500101008_05:00,15.880885
20231024_500101008_05:20,15.465246
20231024_500101008_05:40,15.041441
20231024_500101008_06:00,14.613535
20231024_500101008_06:20,14.159833
20231024_500101008_06:40,13.723527
20231024_500101008_07:00,13.271993
20231024_500101008_07:20,12.792655
20231024_500101008_07:40,12.218056
20231024_500101008_08:00,11.293426
20231024_500101008_08:20,10.285877
20231024_500101008_08:40,9.053475
20231024_500101008_09:00,7.756323
20231024_500101008_09:20,6.4735055
20231024_500101008_09:40,5.2721176
20231024_500101008_10:00,4.200026
20231024_500101008_10:20,3.2956815
20231024_500101008_10:40,2.5806375
20231024_500101008_11:00,2.0507245
20231024_500101008_11:20,1.7080048
20231024_500101008_11:40,1.4718672
20231024_500101008_12:00,1.3746239
20231024_500101008_12:20,1.3491971
20231024_500101008_12:40,1.4610178
20231024_500101008_13:00,1.6672213
20231024_500101008_13:20,1.9032452
20231024_500101008_13:40,2.160872
20231024_500101008_14:00,2.4364853
20231024_500101008_14:20,2.7799284
20231024_500101008_14:40,3.165164
20231024_500101008_15:00,3.6159422
20231024_500101008_15:20,4.0793886
20231024_500101008_15:40,4.55241
20231024_500101008_16:00,5.0775595
20231024_500101008_16:20,5.6210065
20231024_500101008_16:40,6.1491776
20231024_500101008_17:00,6.723118
20231024_500101008_17:20,7.2833157
20231024_500101008_17:40,7.8676405
20231024_500101008_18:00,8.442877
20231024_500101008_18:20,9.026077
20231024_500101008_18:40,9.61174
20231024_500101008_19:00,10.220218
20231024_500101008_19:20,10.801171
20231024_500101008_19:40,11.282319
20231024_500101008_20:00,11.740039
20231024_500101008_20:20,12.227407
20231024_500101008_20:40,12.674989
20231024_500101008_21:00,13.1381
20231024_500101008_21:20,13.493227
20231024_500101008_21:40,13.612542
20231024_500101008_22:00,13.705135
20231024_500101008_22:20,13.623661
20231024_500101008_22:40,13.558934
20231024_500101008_23:00,13.46829
20231024_500101008_23:20,13.434581
20231024_500101008_23:40,13.4094515
20231024_500101009_00:00,1.4371691
20231024_500101009_00:20,3.4038496
20231024_500101009_00:40,5.108143
20231024_500101009_01:00,6.3297453
20231024_500101009_01:20,7.125569
20231024_500101009_01:40,7.612792
20231024_500101009_02:00,7.8970375
20231024_500101009_02:20,8.054521
20231024_500101009_02:40,8.1357
20231024_500101009_03:00,8.172412
20231024_500101009_03:20,8.184141
20231024_500101009_03:40,8.182524
20231024_500101009_04:00,8.174346
20231024_500101009_04:20,8.163464
20231024_500101009_04:40,8.151978
20231024_500101009_05:00,8.140968
20231024_500101009_05:20,8.130935
20231024_500101009_05:40,8.122048
20231024_500101009_06:00,8.114312
20231024_500101009_06:20,8.107968
20231024_500101009_06:40,8.103347
20231024_500101009_07:00,8.100183
20231024_500101009_07:20,8.097795
20231024_500101009_07:40,8.096019
20231024_500101009_08:00,8.094922
20231024_500101009_08:20,8.093881
20231024_500101009_08:40,8.092612
20231024_500101009_09:00,8.091637
20231024_500101009_09:20,8.090863
20231024_500101009_09:40,8.0901375
20231024_500101009_10:00,8.089416
20231024_500101009_10:20,8.088689
20231024_500101009_10:40,8.087966
20231024_500101009_11:00,8.087028
20231024_500101009_11:20,8.085825
20231024_500101009_11:40,8.084516
20231024_500101009_12:00,8.0821905
20231024_500101009_12:20,8.077579
20231024_500101009_12:40,8.0699625
20231024_500101009_13:00,8.064432
20231024_500101009_13:20,8.063819
20231024_500101009_13:40,8.065827
20231024_500101009_14:00,8.068177
20231024_500101009_14:20,8.070331
20231024_500101009_14:40,8.071698
20231024_500101009_15:00,8.071642
20231024_500101009_15:20,8.069635
20231024_500101009_15:40,8.0674
20231024_500101009_16:00,8.066724
20231024_500101009_16:20,8.06672
20231024_500101009_16:40,8.065309
20231024_500101009_17:00,8.061812
20231024_500101009_17:20,8.054684
20231024_500101009_17:40,8.0450325
20231024_500101009_18:00,8.035352
20231024_500101009_18:20,8.027474
20231024_500101009_18:40,8.021676
20231024_500101009_19:00,8.016124
20231024_500101009_19:20,8.011265
20231024_500101009_19:40,8.008468
20231024_500101009_20:00,8.009793
20231024_500101009_20:20,8.014319
20231024_500101009_20:40,8.020002
20231024_500101009_21:00,8.026389
20231024_500101009_21:20,8.033835
20231024_500101009_21:40,8.0412445
20231024_500101009_22:00,8.047408
20231024_500101009_22:20,8.052481
20231024_500101009_22:40,8.056493
20231024_500101009_23:00,8.058805
20231024_500101009_23:20,8.0592
20231024_500101009_23:40,8.059116
20231024_500101010_00:00,6.080448
20231024_500101010_00:20,9.819073
20231024_500101010_00:40,10.952866
20231024_500101010_01:00,10.893648
20231024_500101010_01:20,10.535569
20231024_500101010_01:40,10.241584
20231024_500101010_02:00,10.115661
20231024_500101010_02:20,10.126053
20231024_500101010_02:40,10.262757
20231024_500101010_03:00,10.520769
20231024_500101010_03:20,10.901542
20231024_500101010_03:40,11.408941
20231024_500101010_04:00,12.651566
20231024_500101010_04:20,14.117631
20231024_500101010_04:40,15.613757
20231024_500101010_05:00,16.865875
20231024_500101010_05:20,17.710554
20231024_500101010_05:40,18.116457
20231024_500101010_06:00,18.125902
20231024_500101010_06:20,17.794209
20231024_500101010_06:40,17.190205
20231024_500101010_07:00,16.218895
20231024_500101010_07:20,14.997392
20231024_500101010_07:40,13.491972
20231024_500101010_08:00,11.634021
20231024_500101010_08:20,9.9568815
20231024_500101010_08:40,8.740266
20231024_500101010_09:00,7.9246798
20231024_500101010_09:20,7.455534
20231024_500101010_09:40,7.4166393
20231024_500101010_10:00,7.2394915
20231024_500101010_10:20,7.178851
20231024_500101010_10:40,7.209186
20231024_500101010_11:00,7.2909093
20231024_500101010_11:20,7.4002743
20231024_500101010_11:40,7.5216007
20231024_500101010_12:00,7.673503
20231024_500101010_12:20,7.8474803
20231024_500101010_12:40,8.08605
20231024_500101010_13:00,8.124904
20231024_500101010_13:20,8.153062
20231024_500101010_13:40,8.23254
20231024_500101010_14:00,8.306044
20231024_500101010_14:20,8.399959
20231024_500101010_14:40,8.512196
20231024_500101010_15:00,8.687565
20231024_500101010_15:20,8.852102
20231024_500101010_15:40,9.064295
20231024_500101010_16:00,9.366804
20231024_500101010_16:20,9.841196
20231024_500101010_16:40,10.44318
20231024_500101010_17:00,11.305895
20231024_500101010_17:20,12.533712
20231024_500101010_17:40,14.033055
20231024_500101010_18:00,15.726097
20231024_500101010_18:20,17.156246
20231024_500101010_18:40,18.328096
20231024_500101010_19:00,19.116776
20231024_500101010_19:20,19.602825
20231024_500101010_19:40,19.79672
20231024_500101010_20:00,19.661875
20231024_500101010_20:20,19.218231
20231024_500101010_20:40,18.64946
20231024_500101010_21:00,17.86997
20231024_500101010_21:20,16.889624
20231024_500101010_21:40,15.785537
20231024_500101010_22:00,14.489637
20231024_500101010_22:20,13.254113
20231024_500101010_22:40,12.060323
20231024_500101010_23:00,11.103594
20231024_500101010_23:20,10.348541
20231024_500101010_23:40,10.295896
20231024_500101013_00:00,1.9045702
20231024_500101013_00:20,3.686222
20231024_500101013_00:40,4.920034
20231024_500101013_01:00,5.706015
20231024_500101013_01:20,6.164025
20231024_500101013_01:40,6.365264
20231024_500101013_02:00,6.466916
20231024_500101013_02:20,6.5277457
20231024_500101013_02:40,6.5103235
20231024_500101013_03:00,6.453554
20231024_500101013_03:20,6.3734407
20231024_500101013_03:40,6.243886
20231024_500101013_04:00,6.102479
20231024_500101013_04:20,5.960017
20231024_500101013_04:40,5.746024
20231024_500101013_05:00,5.5675488
20231024_500101013_05:20,5.4084315
20231024_500101013_05:40,5.267169
20231024_500101013_06:00,5.139024
20231024_500101013_06:20,5.0054836
20231024_500101013_06:40,4.824612
20231024_500101013_07:00,4.5523767
20231024_500101013_07:20,4.155816
20231024_500101013_07:40,3.7292652
20231024_500101013_08:00,3.3401055
20231024_500101013_08:20,3.0171585
20231024_500101013_08:40,2.802083
20231024_500101013_09:00,2.65073
20231024_500101013_09:20,2.5422852
20231024_500101013_09:40,2.4224858
20231024_500101013_10:00,2.3165078
20231024_500101013_10:20,2.2274683
20231024_500101013_10:40,2.3569198
20231024_500101013_11:00,2.575963
20231024_500101013_11:20,2.7196982
20231024_500101013_11:40,2.8277392
20231024_500101013_12:00,2.742373
20231024_500101013_12:20,2.6091146
20231024_500101013_12:40,2.511084
20231024_500101013_13:00,2.3903437
20231024_500101013_13:20,2.319459
20231024_500101013_13:40,2.229567
20231024_500101013_14:00,2.1874819
20231024_500101013_14:20,2.1227927
20231024_500101013_14:40,2.0610335
20231024_500101013_15:00,2.006902
20231024_500101013_15:20,1.9614998
20231024_500101013_15:40,1.9243646
20231024_500101013_16:00,1.9743273
20231024_500101013_16:20,2.1244702
20231024_500101013_16:40,2.2068484
20231024_500101013_17:00,2.509732
20231024_500101013_17:20,2.7969632
20231024_500101013_17:40,3.13301
20231024_500101013_18:00,3.275297
20231024_500101013_18:20,3.5065482
20231024_500101013_18:40,3.6016617
20231024_500101013_19:00,3.6465914
20231024_500101013_19:20,3.664275
20231024_500101013_19:40,3.6271877
20231024_500101013_20:00,3.6949883
20231024_500101013_20:20,3.7380316
20231024_500101013_20:40,3.7702966
20231024_500101013_21:00,3.7927344
20231024_500101013_21:20,3.611492
20231024_500101013_21:40,3.35369
20231024_500101013_22:00,3.0954847
20231024_500101013_22:20,2.8211815
20231024_500101013_22:40,2.615368
20231024_500101013_23:00,2.494388
20231024_500101013_23:20,2.5397239
20231024_500101013_23:40,2.5892768
20231024_500101014_00:00,0.35053656
20231024_500101014_00:20,1.0454668
20231024_500101014_00:40,1.8035896
20231024_500101014_01:00,2.4738877
20231024_500101014_01:20,3.0124416
20231024_500101014_01:40,3.4242582
20231024_500101014_02:00,3.7319198
20231024_500101014_02:20,3.9599087
20231024_500101014_02:40,4.128278
20231024_500101014_03:00,4.252947
