id,sbi
20231207_500101002_00:20,7.329971
20231207_500101002_00:40,8.865359
20231207_500101002_01:00,10.054092
20231207_500101002_01:20,11.110301
20231207_500101002_01:40,12.086361
20231207_500101002_02:00,12.756787
20231207_500101002_02:20,13.170827
20231207_500101002_02:40,13.358705
20231207_500101002_03:00,13.360571
20231207_500101002_03:20,13.389835
20231207_500101002_03:40,13.421049
20231207_500101002_04:00,13.498876
20231207_500101002_04:20,13.627448
20231207_500101002_04:40,13.725807
20231207_500101002_05:00,13.924884
20231207_500101002_05:20,14.211541
20231207_500101002_05:40,14.685633
20231207_500101002_06:00,15.173001
20231207_500101002_06:20,15.729631
20231207_500101002_06:40,16.037672
20231207_500101002_07:00,15.841004
20231207_500101002_07:20,15.528132
20231207_500101002_07:40,14.353829
20231207_500101002_08:00,11.418619
20231207_500101002_08:20,8.550808
20231207_500101002_08:40,5.855499
20231207_500101002_09:00,3.8116562
20231207_500101002_09:20,2.5756013
20231207_500101002_09:40,1.9608496
20231207_500101002_10:00,1.8851395
20231207_500101002_10:20,1.9673146
20231207_500101002_10:40,1.9831911
20231207_500101002_11:00,1.9147246
20231207_500101002_11:20,1.7910856
20231207_500101002_11:40,1.7273282
20231207_500101002_12:00,1.5130858
20231207_500101002_12:20,1.409542
20231207_500101002_12:40,1.459914
20231207_500101002_13:00,1.1119527
20231207_500101002_13:20,0.8880402
20231207_500101002_13:40,0.9266016
20231207_500101002_14:00,0.77652836
20231207_500101002_14:20,0.4404626
20231207_500101002_14:40,0.24876902
20231207_500101002_15:00,0.20671183
20231207_500101002_15:20,0.34131625
20231207_500101002_15:40,0.69390726
20231207_500101002_16:00,1.7101061
20231207_500101002_16:20,3.2889714
20231207_500101002_16:40,5.2728477
20231207_500101002_17:00,7.995055
20231207_500101002_17:20,12.263218
20231207_500101002_17:40,15.07931
20231207_500101002_18:00,14.429326
20231207_500101002_18:20,10.62225
20231207_500101002_18:40,6.724178
20231207_500101002_19:00,3.3984447
20231207_500101002_19:20,0.63300943
20231207_500101002_19:40,0.06199431
20231207_500101002_20:00,0.75210345
20231207_500101002_20:20,1.2757198
20231207_500101002_20:40,1.896819
20231207_500101002_21:00,2.104213
20231207_500101002_21:20,1.9959544
20231207_500101002_21:40,1.8365151
20231207_500101002_22:00,1.6689359
20231207_500101002_22:20,1.4872924
20231207_500101002_22:40,1.2773235
20231207_500101002_23:00,1.0447245
20231207_500101002_23:20,0.8101358
20231207_500101002_23:40,0.61037976
20231207_500101003_00:00,2.8397224
20231207_500101003_00:20,5.2307134
20231207_500101003_00:40,6.766387
20231207_500101003_01:00,7.6317973
20231207_500101003_01:20,8.076906
20231207_500101003_01:40,8.259441
20231207_500101003_02:00,8.283239
20231207_500101003_02:20,8.210139
20231207_500101003_02:40,8.078941
20231207_500101003_03:00,7.915669
20231207_500101003_03:20,7.7391634
20231207_500101003_03:40,7.5595913
20231207_500101003_04:00,7.4055386
20231207_500101003_04:20,7.2805
20231207_500101003_04:40,7.18004
20231207_500101003_05:00,7.1327977
20231207_500101003_05:20,7.1457725
20231207_500101003_05:40,7.220206
20231207_500101003_06:00,7.310562
20231207_500101003_06:20,7.3132696
20231207_500101003_06:40,7.1387744
20231207_500101003_07:00,6.645842
20231207_500101003_07:20,5.9260483
20231207_500101003_07:40,5.107169
20231207_500101003_08:00,4.191487
20231207_500101003_08:20,3.331994
20231207_500101003_08:40,2.5953426
20231207_500101003_09:00,2.047207
20231207_500101003_09:20,1.4621575
20231207_500101003_09:40,1.1639413
20231207_500101003_10:00,0.8630886
20231207_500101003_10:20,0.72425604
20231207_500101003_10:40,0.67473865
20231207_500101003_11:00,0.7716609
20231207_500101003_11:20,1.0087404
20231207_500101003_11:40,1.3172351
20231207_500101003_12:00,1.671071
20231207_500101003_12:20,2.104797
20231207_500101003_12:40,2.5077248
20231207_500101003_13:00,3.015692
20231207_500101003_13:20,3.39611
20231207_500101003_13:40,3.8395157
20231207_500101003_14:00,4.2876034
20231207_500101003_14:20,4.780141
20231207_500101003_14:40,5.2870517
20231207_500101003_15:00,5.7807016
20231207_500101003_15:20,6.257153
20231207_500101003_15:40,6.6759553
20231207_500101003_16:00,7.0108156
20231207_500101003_16:20,7.315391
20231207_500101003_16:40,7.6244936
20231207_500101003_17:00,7.974358
20231207_500101003_17:20,8.245435
20231207_500101003_17:40,8.4267235
20231207_500101003_18:00,8.581106
20231207_500101003_18:20,8.6183815
20231207_500101003_18:40,8.576843
20231207_500101003_19:00,8.540274
20231207_500101003_19:20,8.473095
20231207_500101003_19:40,8.325853
20231207_500101003_20:00,8.15625
20231207_500101003_20:20,7.988614
20231207_500101003_20:40,7.751189
20231207_500101003_21:00,7.474094
20231207_500101003_21:20,7.112982
20231207_500101003_21:40,6.6726875
20231207_500101003_22:00,6.2081814
20231207_500101003_22:20,5.759219
20231207_500101003_22:40,5.350545
20231207_500101003_23:00,4.994434
20231207_500101003_23:20,4.694564
20231207_500101003_23:40,4.449316
20231207_500101004_00:00,1.7632984
20231207_500101004_00:20,2.9775233
20231207_500101004_00:40,4.1395
20231207_500101004_01:00,5.1170855
20231207_500101004_01:20,5.79392
20231207_500101004_01:40,6.064865
20231207_500101004_02:00,5.504417
20231207_500101004_02:20,4.466326
20231207_500101004_02:40,3.1607995
20231207_500101004_03:00,2.0491455
20231207_500101004_03:20,1.6182361
20231207_500101004_03:40,1.8634751
20231207_500101004_04:00,2.4237144
20231207_500101004_04:20,2.9500992
20231207_500101004_04:40,3.2520626
20231207_500101004_05:00,4.089917
20231207_500101004_05:20,5.305677
20231207_500101004_05:40,6.67186
20231207_500101004_06:00,6.888706
20231207_500101004_06:20,6.2976565
20231207_500101004_06:40,4.4595013
20231207_500101004_07:00,1.3981646
20231207_500101004_07:20,0.5054629
20231207_500101004_07:40,0.6764935
20231207_500101004_08:00,1.2315526
20231207_500101004_08:20,1.4010395
20231207_500101004_08:40,1.1087741
20231207_500101004_09:00,0.6259238
20231207_500101004_09:20,0.39130467
20231207_500101004_09:40,0.36971185
20231207_500101004_10:00,0.4270157
20231207_500101004_10:20,0.44031885
20231207_500101004_10:40,0.3307162
20231207_500101004_11:00,1.0152254
20231207_500101004_11:20,1.2614542
20231207_500101004_11:40,3.084464
20231207_500101004_12:00,4.9757743
20231207_500101004_12:20,7.694529
20231207_500101004_12:40,8.844299
20231207_500101004_13:00,5.7604628
20231207_500101004_13:20,0.7082861
20231207_500101004_13:40,-0.12140413
20231207_500101004_14:00,0.2906827
20231207_500101004_14:20,0.9326129
20231207_500101004_14:40,1.4317907
20231207_500101004_15:00,1.3708559
20231207_500101004_15:20,1.0888237
20231207_500101004_15:40,0.84320843
20231207_500101004_16:00,0.9299514
20231207_500101004_16:20,0.9432752
20231207_500101004_16:40,1.146753
20231207_500101004_17:00,1.5245743
20231207_500101004_17:20,1.9396595
20231207_500101004_17:40,1.9961545
20231207_500101004_18:00,2.411768
20231207_500101004_18:20,4.002893
20231207_500101004_18:40,4.433651
20231207_500101004_19:00,4.759105
20231207_500101004_19:20,4.3142185
20231207_500101004_19:40,3.327391
20231207_500101004_20:00,1.8180286
20231207_500101004_20:20,1.3792932
20231207_500101004_20:40,1.3966419
20231207_500101004_21:00,1.4994171
20231207_500101004_21:20,1.7232713
20231207_500101004_21:40,1.8477056
20231207_500101004_22:00,1.940667
20231207_500101004_22:20,2.0487792
20231207_500101004_22:40,2.1891441
20231207_500101004_23:00,2.3575616
20231207_500101004_23:20,2.5359375
20231207_500101004_23:40,2.6956716
20231207_500101005_00:00,1.0447298
20231207_500101005_00:20,2.1177819
20231207_500101005_00:40,3.009938
20231207_500101005_01:00,3.5207589
20231207_500101005_01:20,3.66066
20231207_500101005_01:40,3.5579703
20231207_500101005_02:00,3.366881
20231207_500101005_02:20,3.1993463
20231207_500101005_02:40,3.1158593
20231207_500101005_03:00,3.5035102
20231207_500101005_03:20,3.738875
20231207_500101005_03:40,3.8760362
20231207_500101005_04:00,3.971291
20231207_500101005_04:20,4.0574265
20231207_500101005_04:40,4.1473293
20231207_500101005_05:00,4.241454
20231207_500101005_05:20,4.3346314
20231207_500101005_05:40,4.4206133
20231207_500101005_06:00,4.494422
20231207_500101005_06:20,4.149756
20231207_500101005_06:40,4.4750266
20231207_500101005_07:00,4.4739647
20231207_500101005_07:20,6.1579766
20231207_500101005_07:40,9.125807
20231207_500101005_08:00,8.585259
20231207_500101005_08:20,7.790091
20231207_500101005_08:40,6.731479
20231207_500101005_09:00,2.7771125
20231207_500101005_09:20,0.7293696
20231207_500101005_09:40,1.2269393
20231207_500101005_10:00,2.0661669
20231207_500101005_10:20,1.8005164
20231207_500101005_10:40,2.1455166
20231207_500101005_11:00,3.0784948
20231207_500101005_11:20,3.4208872
20231207_500101005_11:40,3.7809594
20231207_500101005_12:00,4.6820865
20231207_500101005_12:20,5.749576
20231207_500101005_12:40,5.151522
20231207_500101005_13:00,6.1711755
20231207_500101005_13:20,4.935659
20231207_500101005_13:40,3.6876175
20231207_500101005_14:00,3.1325154
20231207_500101005_14:20,2.779504
20231207_500101005_14:40,3.1548998
20231207_500101005_15:00,4.2224746
20231207_500101005_15:20,4.953667
20231207_500101005_15:40,5.3022637
20231207_500101005_16:00,3.2745347
20231207_500101005_16:20,2.7193773
20231207_500101005_16:40,1.9363425
20231207_500101005_17:00,1.9735256
20231207_500101005_17:20,3.8317058
20231207_500101005_17:40,4.8321557
20231207_500101005_18:00,3.109359
20231207_500101005_18:20,2.050145
20231207_500101005_18:40,1.541646
20231207_500101005_19:00,1.1479495
20231207_500101005_19:20,2.4535701
20231207_500101005_19:40,1.787803
20231207_500101005_20:00,1.9799807
20231207_500101005_20:20,1.7272408
20231207_500101005_20:40,2.1122093
20231207_500101005_21:00,2.087637
20231207_500101005_21:20,2.694973
20231207_500101005_21:40,2.8328378
20231207_500101005_22:00,2.7171745
20231207_500101005_22:20,2.525876
20231207_500101005_22:40,2.3476121
20231207_500101005_23:00,2.2119954
20231207_500101005_23:20,2.1192048
20231207_500101005_23:40,2.058974
20231207_500101006_00:00,0.6211201
20231207_500101006_00:20,1.0418664
20231207_500101006_00:40,1.3347148
20231207_500101006_01:00,1.611212
20231207_500101006_01:20,1.8998561
20231207_500101006_01:40,2.1751804
20231207_500101006_02:00,2.4046714
20231207_500101006_02:20,2.5663462
20231207_500101006_02:40,2.6509593
20231207_500101006_03:00,2.660559
20231207_500101006_03:20,2.6063414
20231207_500101006_03:40,2.5057516
20231207_500101006_04:00,2.3787863
20231207_500101006_04:20,2.2441537
20231207_500101006_04:40,2.1163962
20231207_500101006_05:00,2.0046854
20231207_500101006_05:20,1.9131958
20231207_500101006_05:40,1.8423945
20231207_500101006_06:00,1.7905194
20231207_500101006_06:20,1.7547938
20231207_500101006_06:40,1.7322351
20231207_500101006_07:00,2.0038428
20231207_500101006_07:20,2.283208
20231207_500101006_07:40,2.3473003
20231207_500101006_08:00,2.1922834
20231207_500101006_08:20,2.0226603
20231207_500101006_08:40,1.8895478
20231207_500101006_09:00,1.8030037
20231207_500101006_09:20,1.900207
20231207_500101006_09:40,1.8799725
20231207_500101006_10:00,1.8526142
20231207_500101006_10:20,1.8375279
20231207_500101006_10:40,1.8381302
20231207_500101006_11:00,1.8522153
20231207_500101006_11:20,1.8761184
20231207_500101006_11:40,1.9063954
20231207_500101006_12:00,1.9403489
20231207_500101006_12:20,2.4238153
20231207_500101006_12:40,3.465131
20231207_500101006_13:00,4.513053
20231207_500101006_13:20,4.2372
20231207_500101006_13:40,4.1889277
20231207_500101006_14:00,3.8315897
20231207_500101006_14:20,3.5301242
20231207_500101006_14:40,3.3335512
20231207_500101006_15:00,3.2279112
20231207_500101006_15:20,3.1846755
20231207_500101006_15:40,3.1782634
20231207_500101006_16:00,3.1902668
20231207_500101006_16:20,3.2090266
20231207_500101006_16:40,3.6281111
20231207_500101006_17:00,4.0965557
20231207_500101006_17:20,4.521436
20231207_500101006_17:40,5.2527976
20231207_500101006_18:00,5.514982
20231207_500101006_18:20,5.937194
20231207_500101006_18:40,6.4540725
20231207_500101006_19:00,6.7734213
20231207_500101006_19:20,6.7543983
20231207_500101006_19:40,6.7506924
20231207_500101006_20:00,6.2643547
20231207_500101006_20:20,5.4784265
20231207_500101006_20:40,4.605945
20231207_500101006_21:00,3.973909
20231207_500101006_21:20,3.5709205
20231207_500101006_21:40,3.3360803
20231207_500101006_22:00,3.211321
20231207_500101006_22:20,3.1537638
20231207_500101006_22:40,3.1349025
20231207_500101006_23:00,3.136848
20231207_500101006_23:20,3.1488116
20231207_500101006_23:40,3.1645157
20231207_500101007_00:00,2.065213
20231207_500101007_00:20,3.0480294
20231207_500101007_00:40,3.315391
20231207_500101007_01:00,3.3236094
20231207_500101007_01:20,3.3181012
20231207_500101007_01:40,3.3860657
20231207_500101007_02:00,3.5356748
20231207_500101007_02:20,3.7780418
20231207_500101007_02:40,4.0425534
20231207_500101007_03:00,4.305329
20231207_500101007_03:20,4.5421553
20231207_500101007_03:40,4.7298303
20231207_500101007_04:00,4.8505254
20231207_500101007_04:20,4.8970532
20231207_500101007_04:40,4.875224
20231207_500101007_05:00,4.7986407
20231207_500101007_05:20,4.6763873
20231207_500101007_05:40,4.499127
20231207_500101007_06:00,4.2081065
20231207_500101007_06:20,3.824401
20231207_500101007_06:40,3.3526113
20231207_500101007_07:00,2.837837
20231207_500101007_07:20,2.355935
20231207_500101007_07:40,1.9035308
20231207_500101007_08:00,1.4927108
20231207_500101007_08:20,1.0704587
20231207_500101007_08:40,0.56207806
20231207_500101007_09:00,0.15279455
20231207_500101007_09:20,-0.1078728
20231207_500101007_09:40,-0.19784676
20231207_500101007_10:00,-0.12750523
20231207_500101007_10:20,0.10043143
20231207_500101007_10:40,0.46955532
20231207_500101007_11:00,0.91685224
20231207_500101007_11:20,1.3684152
20231207_500101007_11:40,1.8179178
20231207_500101007_12:00,2.1978312
20231207_500101007_12:20,2.492259
20231207_500101007_12:40,2.909029
20231207_500101007_13:00,3.0663328
20231207_500101007_13:20,2.683014
20231207_500101007_13:40,2.485995
20231207_500101007_14:00,2.233024
20231207_500101007_14:20,1.9115692
20231207_500101007_14:40,1.7159523
20231207_500101007_15:00,1.65521
20231207_500101007_15:20,1.7292057
20231207_500101007_15:40,1.8342857
20231207_500101007_16:00,1.9761198
20231207_500101007_16:20,2.1306398
20231207_500101007_16:40,2.5349183
20231207_500101007_17:00,2.613377
20231207_500101007_17:20,2.548981
20231207_500101007_17:40,2.517195
20231207_500101007_18:00,2.4612174
20231207_500101007_18:20,2.502475
20231207_500101007_18:40,2.2518966
20231207_500101007_19:00,2.1741972
20231207_500101007_19:20,2.015379
20231207_500101007_19:40,1.9442289
20231207_500101007_20:00,2.0081856
20231207_500101007_20:20,2.1014051
20231207_500101007_20:40,2.14802
20231207_500101007_21:00,2.267446
20231207_500101007_21:20,2.3711874
20231207_500101007_21:40,2.4495895
20231207_500101007_22:00,2.5014174
20231207_500101007_22:20,2.529991
20231207_500101007_22:40,2.5403495
20231207_500101007_23:00,2.5377986
20231207_500101007_23:20,2.5271704
20231207_500101007_23:40,2.5124674
20231207_500101008_00:00,5.2524376
20231207_500101008_00:20,8.588938
20231207_500101008_00:40,10.148872
20231207_500101008_01:00,10.566152
20231207_500101008_01:20,10.507889
20231207_500101008_01:40,10.426793
20231207_500101008_02:00,10.573918
20231207_500101008_02:20,11.032022
20231207_500101008_02:40,11.77583
20231207_500101008_03:00,12.739068
20231207_500101008_03:20,13.86901
20231207_500101008_03:40,15.150001
20231207_500101008_04:00,16.560701
20231207_500101008_04:20,17.909933
20231207_500101008_04:40,18.740137
20231207_500101008_05:00,18.872768
20231207_500101008_05:20,18.59231
20231207_500101008_05:40,18.023134
20231207_500101008_06:00,17.013735
20231207_500101008_06:20,15.359341
20231207_500101008_06:40,13.200207
20231207_500101008_07:00,10.784809
20231207_500101008_07:20,8.453701
20231207_500101008_07:40,6.564723
20231207_500101008_08:00,5.1698737
20231207_500101008_08:20,4.182499
20231207_500101008_08:40,3.4802003
20231207_500101008_09:00,2.9605849
20231207_500101008_09:20,2.664668
20231207_500101008_09:40,2.4249465
20231207_500101008_10:00,2.2118587
20231207_500101008_10:20,2.0154915
20231207_500101008_10:40,1.8365469
20231207_500101008_11:00,1.6638775
20231207_500101008_11:20,1.4843981
20231207_500101008_11:40,1.2972233
20231207_500101008_12:00,1.1303611
20231207_500101008_12:20,1.0098752
20231207_500101008_12:40,0.94332284
20231207_500101008_13:00,0.9004106
20231207_500101008_13:20,0.8906332
20231207_500101008_13:40,0.9128547
20231207_500101008_14:00,0.96849835
20231207_500101008_14:20,1.0424529
20231207_500101008_14:40,1.1391646
20231207_500101008_15:00,1.2696203
20231207_500101008_15:20,1.4210348
20231207_500101008_15:40,1.6281339
20231207_500101008_16:00,1.8923557
20231207_500101008_16:20,2.2033105
20231207_500101008_16:40,2.5766644
20231207_500101008_17:00,3.0040202
20231207_500101008_17:20,3.4491155
20231207_500101008_17:40,3.8888848
20231207_500101008_18:00,4.3546576
20231207_500101008_18:20,4.870752
20231207_500101008_18:40,5.460576
20231207_500101008_19:00,6.1695766
20231207_500101008_19:20,7.0258856
20231207_500101008_19:40,7.988407
20231207_500101008_20:00,9.010778
20231207_500101008_20:20,10.021202
20231207_500101008_20:40,10.912262
20231207_500101008_21:00,11.594798
20231207_500101008_21:20,11.966051
20231207_500101008_21:40,11.909269
20231207_500101008_22:00,11.364149
20231207_500101008_22:20,10.342171
20231207_500101008_22:40,8.995395
20231207_500101008_23:00,7.613072
20231207_500101008_23:20,6.4148397
20231207_500101008_23:40,5.459605
20231207_500101009_00:00,2.3757398
20231207_500101009_00:20,3.7945595
20231207_500101009_00:40,4.377525
20231207_500101009_01:00,4.4690814
20231207_500101009_01:20,4.394354
20231207_500101009_01:40,4.2543287
20231207_500101009_02:00,4.137742
20231207_500101009_02:20,4.141395
20231207_500101009_02:40,4.248229
20231207_500101009_03:00,4.430661
20231207_500101009_03:20,4.6611137
20231207_500101009_03:40,4.9121323
20231207_500101009_04:00,5.1556807
20231207_500101009_04:20,5.369302
20231207_500101009_04:40,5.5531216
20231207_500101009_05:00,5.7448874
20231207_500101009_05:20,5.976567
20231207_500101009_05:40,6.175337
20231207_500101009_06:00,6.303371
20231207_500101009_06:20,5.9171634
20231207_500101009_06:40,5.1226354
20231207_500101009_07:00,4.1965675
20231207_500101009_07:20,2.796779
20231207_500101009_07:40,1.5404792
20231207_500101009_08:00,0.6005505
20231207_500101009_08:20,0.013240755
20231207_500101009_08:40,-0.2769445
20231207_500101009_09:00,-0.36213717
20231207_500101009_09:20,-0.1887323
20231207_500101009_09:40,-0.15439498
20231207_500101009_10:00,-0.09485626
20231207_500101009_10:20,-0.09122282
20231207_500101009_10:40,0.10039759
20231207_500101009_11:00,0.47397423
20231207_500101009_11:20,0.787957
20231207_500101009_11:40,1.4606826
20231207_500101009_12:00,2.2627175
20231207_500101009_12:20,3.8216486
20231207_500101009_12:40,6.1333146
20231207_500101009_13:00,5.847275
20231207_500101009_13:20,4.5208793
20231207_500101009_13:40,3.080902
20231207_500101009_14:00,2.1960344
20231207_500101009_14:20,2.0358653
20231207_500101009_14:40,1.9757123
20231207_500101009_15:00,2.07843
20231207_500101009_15:20,2.153893
20231207_500101009_15:40,2.2975924
20231207_500101009_16:00,2.5853705
20231207_500101009_16:20,3.1523495
20231207_500101009_16:40,4.1724687
20231207_500101009_17:00,5.7370605
20231207_500101009_17:20,7.6939955
20231207_500101009_17:40,9.370399
20231207_500101009_18:00,10.551361
20231207_500101009_18:20,11.517719
20231207_500101009_18:40,12.334436
20231207_500101009_19:00,12.914232
20231207_500101009_19:20,12.847405
20231207_500101009_19:40,11.892757
20231207_500101009_20:00,8.991097
20231207_500101009_20:20,5.241967
20231207_500101009_20:40,2.562573
20231207_500101009_21:00,1.38485
20231207_500101009_21:20,0.9726673
20231207_500101009_21:40,1.0041121
20231207_500101009_22:00,1.1667402
20231207_500101009_22:20,1.3480818
20231207_500101009_22:40,1.5315542
20231207_500101009_23:00,1.7501462
20231207_500101009_23:20,2.033259
20231207_500101009_23:40,2.396679
20231207_500101010_00:00,5.07941
20231207_500101010_00:20,5.8177834
20231207_500101010_00:40,4.552928
20231207_500101010_01:00,2.8966653
20231207_500101010_01:20,1.3090359
20231207_500101010_01:40,0.029381476
20231207_500101010_02:00,-1.0760337
20231207_500101010_02:20,-2.0260005
20231207_500101010_02:40,-2.3991556
20231207_500101010_03:00,-1.6898732
20231207_500101010_03:20,0.06034728
20231207_500101010_03:40,2.5447407
20231207_500101010_04:00,5.376945
20231207_500101010_04:20,8.21254
20231207_500101010_04:40,11.475784
20231207_500101010_05:00,14.495745
20231207_500101010_05:20,16.871868
20231207_500101010_05:40,18.351212
20231207_500101010_06:00,19.039314
20231207_500101010_06:20,19.137444
20231207_500101010_06:40,18.835413
20231207_500101010_07:00,18.226261
20231207_500101010_07:20,17.35617
20231207_500101010_07:40,16.027874
20231207_500101010_08:00,14.190809
20231207_500101010_08:20,12.175718
20231207_500101010_08:40,10.672588
20231207_500101010_09:00,9.196433
20231207_500101010_09:20,7.1286507
20231207_500101010_09:40,5.5015163
20231207_500101010_10:00,7.174016
20231207_500101010_10:20,6.8585587
20231207_500101010_10:40,5.7999105
20231207_500101010_11:00,3.8900228
20231207_500101010_11:20,2.3402767
20231207_500101010_11:40,1.438611
20231207_500101010_12:00,1.4260685
20231207_500101010_12:20,3.1993594
20231207_500101010_12:40,2.9525523
20231207_500101010_13:00,2.4121783
20231207_500101010_13:20,1.5272436
20231207_500101010_13:40,0.96773714
20231207_500101010_14:00,0.85385233
20231207_500101010_14:20,1.0774833
20231207_500101010_14:40,1.5126508
20231207_500101010_15:00,3.1968598
20231207_500101010_15:20,4.3728743
20231207_500101010_15:40,3.8849118
20231207_500101010_16:00,3.8614426
20231207_500101010_16:20,3.201177
20231207_500101010_16:40,2.5483587
20231207_500101010_17:00,3.963923
20231207_500101010_17:20,5.6354165
20231207_500101010_17:40,6.8826466
20231207_500101010_18:00,9.517058
20231207_500101010_18:20,10.5415535
20231207_500101010_18:40,9.690092
20231207_500101010_19:00,10.787517
20231207_500101010_19:20,11.715137
20231207_500101010_19:40,12.006426
20231207_500101010_20:00,11.6206455
20231207_500101010_20:20,9.761927
20231207_500101010_20:40,10.364397
20231207_500101010_21:00,10.568604
20231207_500101010_21:20,10.654516
20231207_500101010_21:40,10.480027
20231207_500101010_22:00,10.164553
20231207_500101010_22:20,9.789823
20231207_500101010_22:40,9.394216
20231207_500101010_23:00,8.973031
20231207_500101010_23:20,8.485504
20231207_500101010_23:40,7.8736057
20231207_500101013_00:00,1.4461192
20231207_500101013_00:20,2.2724729
20231207_500101013_00:40,2.6453242
20231207_500101013_01:00,2.8273618
20231207_500101013_01:20,2.9218102
20231207_500101013_01:40,2.9964476
20231207_500101013_02:00,3.0933313
20231207_500101013_02:20,3.207797
20231207_500101013_02:40,3.3256512
20231207_500101013_03:00,3.3941236
20231207_500101013_03:20,3.435758
20231207_500101013_03:40,3.4599943
20231207_500101013_04:00,3.469625
20231207_500101013_04:20,3.463295
20231207_500101013_04:40,3.437103
20231207_500101013_05:00,3.3852572
20231207_500101013_05:20,3.3003912
20231207_500101013_05:40,3.1745372
20231207_500101013_06:00,3.0016222
20231207_500101013_06:20,2.7835264
20231207_500101013_06:40,2.5068805
20231207_500101013_07:00,2.1851714
20231207_500101013_07:20,1.8646736
20231207_500101013_07:40,1.525957
20231207_500101013_08:00,1.1506394
20231207_500101013_08:20,0.7670751
20231207_500101013_08:40,0.4582133
20231207_500101013_09:00,0.29693186
20231207_500101013_09:20,0.1821271
20231207_500101013_09:40,0.16927175
20231207_500101013_10:00,0.20940101
20231207_500101013_10:20,0.3256336
20231207_500101013_10:40,0.4939017
20231207_500101013_11:00,0.6887166
20231207_500101013_11:20,0.88397896
20231207_500101013_11:40,1.0772352
20231207_500101013_12:00,1.2543854
20231207_500101013_12:20,1.4057803
20231207_500101013_12:40,1.5390712
20231207_500101013_13:00,1.6545725
20231207_500101013_13:20,1.7560725
20231207_500101013_13:40,1.8534491
20231207_500101013_14:00,1.9317073
20231207_500101013_14:20,2.0170686
20231207_500101013_14:40,2.1362443
20231207_500101013_15:00,2.3238826
20231207_500101013_15:20,2.637579
20231207_500101013_15:40,3.0870724
20231207_500101013_16:00,3.633879
20231207_500101013_16:20,4.252276
20231207_500101013_16:40,4.9502954
20231207_500101013_17:00,5.711194
20231207_500101013_17:20,6.2901835
20231207_500101013_17:40,6.4570413
20231207_500101013_18:00,6.218787
20231207_500101013_18:20,5.7317505
20231207_500101013_18:40,5.150211
20231207_500101013_19:00,4.5983844
20231207_500101013_19:20,4.1212983
20231207_500101013_19:40,3.76263
20231207_500101013_20:00,3.5294447
20231207_500101013_20:20,3.410888
20231207_500101013_20:40,3.3494546
20231207_500101013_21:00,3.3276825
20231207_500101013_21:20,3.37613
20231207_500101013_21:40,3.4428785
20231207_500101013_22:00,3.5154095
20231207_500101013_22:20,3.585126
20231207_500101013_22:40,3.647113
20231207_500101013_23:00,3.6988008
20231207_500101013_23:20,3.7390547
20231207_500101013_23:40,3.7675588
20231207_500101014_00:00,1.508636
