id,sbi
20231204_500101002_22:40,3.228275
20231204_500101002_23:00,3.2315555
20231204_500101002_23:20,3.197395
20231204_500101002_23:40,3.1758683
20231204_500101003_00:00,5.2909875
20231204_500101003_00:20,9.386395
20231204_500101003_00:40,11.767408
20231204_500101003_01:00,12.951463
20231204_500101003_01:20,13.459162
20231204_500101003_01:40,13.609865
20231204_500101003_02:00,13.577281
20231204_500101003_02:20,13.453973
20231204_500101003_02:40,13.290283
20231204_500101003_03:00,13.113204
20231204_500101003_03:20,12.935482
20231204_500101003_03:40,12.740302
20231204_500101003_04:00,12.549075
20231204_500101003_04:20,12.359517
20231204_500101003_04:40,12.189519
20231204_500101003_05:00,12.010977
20231204_500101003_05:20,11.817892
20231204_500101003_05:40,11.605788
20231204_500101003_06:00,11.371406
20231204_500101003_06:20,11.111407
20231204_500101003_06:40,10.792933
20231204_500101003_07:00,10.463086
20231204_500101003_07:20,10.088084
20231204_500101003_07:40,9.658186
20231204_500101003_08:00,9.095592
20231204_500101003_08:20,8.385125
20231204_500101003_08:40,7.535359
20231204_500101003_09:00,6.789421
20231204_500101003_09:20,6.0968328
20231204_500101003_09:40,5.3966
20231204_500101003_10:00,4.676829
20231204_500101003_10:20,4.0500455
20231204_500101003_10:40,3.2948887
20231204_500101003_11:00,2.6530316
20231204_500101003_11:20,2.1225655
20231204_500101003_11:40,1.7181385
20231204_500101003_12:00,1.4202981
20231204_500101003_12:20,1.1594802
20231204_500101003_12:40,0.95023304
20231204_500101003_13:00,0.7982726
20231204_500101003_13:20,0.6751369
20231204_500101003_13:40,0.6789322
20231204_500101003_14:00,0.6308747
20231204_500101003_14:20,0.6199097
20231204_500101003_14:40,0.619766
20231204_500101003_15:00,0.6510762
20231204_500101003_15:20,0.71735626
20231204_500101003_15:40,0.83388996
20231204_500101003_16:00,1.0043582
20231204_500101003_16:20,1.2213717
20231204_500101003_16:40,1.3160505
20231204_500101003_17:00,1.4179662
20231204_500101003_17:20,1.5200899
20231204_500101003_17:40,1.6391356
20231204_500101003_18:00,1.6857898
20231204_500101003_18:20,1.7531633
20231204_500101003_18:40,1.831341
20231204_500101003_19:00,1.9470016
20231204_500101003_19:20,2.12414
20231204_500101003_19:40,2.3466978
20231204_500101003_20:00,2.5341187
20231204_500101003_20:20,2.7997046
20231204_500101003_20:40,3.078241
20231204_500101003_21:00,3.4334822
20231204_500101003_21:20,3.93027
20231204_500101003_21:40,4.5744786
20231204_500101003_22:00,5.405812
20231204_500101003_22:20,6.252203
20231204_500101003_22:40,7.0979104
20231204_500101003_23:00,7.9086294
20231204_500101003_23:20,8.718734
20231204_500101003_23:40,9.40462
20231204_500101004_00:00,2.7513366
20231204_500101004_00:20,5.058025
20231204_500101004_00:40,6.6754913
20231204_500101004_01:00,7.732439
20231204_500101004_01:20,8.395933
20231204_500101004_01:40,8.80707
20231204_500101004_02:00,9.057859
20231204_500101004_02:20,9.1854105
20231204_500101004_02:40,9.264764
20231204_500101004_03:00,9.295194
20231204_500101004_03:20,9.285933
20231204_500101004_03:40,9.243921
20231204_500101004_04:00,9.174069
20231204_500101004_04:20,9.079924
20231204_500101004_04:40,8.964075
20231204_500101004_05:00,8.828396
20231204_500101004_05:20,8.674143
20231204_500101004_05:40,8.501965
20231204_500101004_06:00,8.289069
20231204_500101004_06:20,8.062051
20231204_500101004_06:40,7.8211827
20231204_500101004_07:00,7.538036
20231204_500101004_07:20,7.235445
20231204_500101004_07:40,6.855311
20231204_500101004_08:00,6.477899
20231204_500101004_08:20,6.0991807
20231204_500101004_08:40,5.6280823
20231204_500101004_09:00,5.142459
20231204_500101004_09:20,4.669393
20231204_500101004_09:40,4.2331758
20231204_500101004_10:00,3.8838582
20231204_500101004_10:20,3.5926068
20231204_500101004_10:40,3.3292572
20231204_500101004_11:00,3.1639361
20231204_500101004_11:20,3.0541863
20231204_500101004_11:40,3.2027526
20231204_500101004_12:00,3.41354
20231204_500101004_12:20,3.5376024
20231204_500101004_12:40,3.5794787
20231204_500101004_13:00,3.295842
20231204_500101004_13:20,3.124627
20231204_500101004_13:40,2.9636097
20231204_500101004_14:00,2.8537064
20231204_500101004_14:20,2.7919226
20231204_500101004_14:40,2.858213
20231204_500101004_15:00,2.9712095
20231204_500101004_15:20,3.021689
20231204_500101004_15:40,3.0514235
20231204_500101004_16:00,3.1543307
20231204_500101004_16:20,3.281887
20231204_500101004_16:40,3.391696
20231204_500101004_17:00,3.372068
20231204_500101004_17:20,3.4672823
20231204_500101004_17:40,3.6917338
20231204_500101004_18:00,3.8734012
20231204_500101004_18:20,4.0184984
20231204_500101004_18:40,3.9849362
20231204_500101004_19:00,3.8183448
20231204_500101004_19:20,3.628805
20231204_500101004_19:40,3.5016732
20231204_500101004_20:00,3.4347837
20231204_500101004_20:20,3.524392
20231204_500101004_20:40,3.6395736
20231204_500101004_21:00,3.6228034
20231204_500101004_21:20,3.5890207
20231204_500101004_21:40,3.5800505
20231204_500101004_22:00,3.6346016
20231204_500101004_22:20,3.681562
20231204_500101004_22:40,3.731688
20231204_500101004_23:00,3.7953744
20231204_500101004_23:20,3.840978
20231204_500101004_23:40,3.909997
20231204_500101005_00:00,2.0871072
20231204_500101005_00:20,4.4717684
20231204_500101005_00:40,6.195961
20231204_500101005_01:00,7.216366
20231204_500101005_01:20,7.7195764
20231204_500101005_01:40,7.902965
20231204_500101005_02:00,7.900334
20231204_500101005_02:20,7.796055
20231204_500101005_02:40,7.641186
20231204_500101005_03:00,7.465579
20231204_500101005_03:20,7.2860765
20231204_500101005_03:40,7.1218853
20231204_500101005_04:00,6.9669895
20231204_500101005_04:20,6.8217077
20231204_500101005_04:40,6.6863594
20231204_500101005_05:00,6.560708
20231204_500101005_05:20,6.4441934
20231204_500101005_05:40,6.3360653
20231204_500101005_06:00,6.2248583
20231204_500101005_06:20,6.1207113
20231204_500101005_06:40,6.0242653
20231204_500101005_07:00,5.956365
20231204_500101005_07:20,5.9314604
20231204_500101005_07:40,5.9017982
20231204_500101005_08:00,5.862058
20231204_500101005_08:20,5.7697625
20231204_500101005_08:40,5.795192
20231204_500101005_09:00,5.732484
20231204_500101005_09:20,5.6448827
20231204_500101005_09:40,5.5707674
20231204_500101005_10:00,5.502874
20231204_500101005_10:20,5.4400105
20231204_500101005_10:40,5.3591094
20231204_500101005_11:00,5.2820606
20231204_500101005_11:20,5.2110305
20231204_500101005_11:40,5.2774463
20231204_500101005_12:00,5.344066
20231204_500101005_12:20,5.3886437
20231204_500101005_12:40,5.4104233
20231204_500101005_13:00,5.3477035
20231204_500101005_13:20,5.265456
20231204_500101005_13:40,5.1922927
20231204_500101005_14:00,5.0930557
20231204_500101005_14:20,4.9955616
20231204_500101005_14:40,4.9141507
20231204_500101005_15:00,4.870678
20231204_500101005_15:20,4.8001885
20231204_500101005_15:40,4.7376633
20231204_500101005_16:00,4.6800475
20231204_500101005_16:20,4.6488853
20231204_500101005_16:40,4.592204
20231204_500101005_17:00,4.5411997
20231204_500101005_17:20,4.5042124
20231204_500101005_17:40,4.49153
20231204_500101005_18:00,4.455858
20231204_500101005_18:20,4.405994
20231204_500101005_18:40,4.345111
20231204_500101005_19:00,4.2926607
20231204_500101005_19:20,4.2556953
20231204_500101005_19:40,4.2159615
20231204_500101005_20:00,4.216229
20231204_500101005_20:20,4.1656523
20231204_500101005_20:40,4.111585
20231204_500101005_21:00,4.060183
20231204_500101005_21:20,4.018064
20231204_500101005_21:40,3.9959095
20231204_500101005_22:00,3.9525623
20231204_500101005_22:20,3.9142947
20231204_500101005_22:40,3.8832583
20231204_500101005_23:00,3.8420458
20231204_500101005_23:20,3.812613
20231204_500101005_23:40,3.7733066
20231204_500101006_00:00,0.6920049
20231204_500101006_00:20,1.8233428
20231204_500101006_00:40,2.8710172
20231204_500101006_01:00,3.6579816
20231204_500101006_01:20,4.1904902
20231204_500101006_01:40,4.5266924
20231204_500101006_02:00,4.725104
20231204_500101006_02:20,4.831222
20231204_500101006_02:40,4.8772745
20231204_500101006_03:00,4.885167
20231204_500101006_03:20,4.8694897
20231204_500101006_03:40,4.8398385
20231204_500101006_04:00,4.8024607
20231204_500101006_04:20,4.761385
20231204_500101006_04:40,4.719165
20231204_500101006_05:00,4.6773853
20231204_500101006_05:20,4.6369905
20231204_500101006_05:40,4.5985045
20231204_500101006_06:00,4.5621824
20231204_500101006_06:20,4.51752
20231204_500101006_06:40,4.469168
20231204_500101006_07:00,4.420456
20231204_500101006_07:20,4.362344
20231204_500101006_07:40,4.3222737
20231204_500101006_08:00,4.2945185
20231204_500101006_08:20,4.230928
20231204_500101006_08:40,4.1919365
20231204_500101006_09:00,4.1533875
20231204_500101006_09:20,4.109654
20231204_500101006_09:40,4.086797
20231204_500101006_10:00,4.065873
20231204_500101006_10:20,4.045985
20231204_500101006_10:40,4.038247
20231204_500101006_11:00,4.0373273
20231204_500101006_11:20,4.0396376
20231204_500101006_11:40,4.0323963
20231204_500101006_12:00,4.019138
20231204_500101006_12:20,3.980732
20231204_500101006_12:40,3.8729243
20231204_500101006_13:00,3.7793336
20231204_500101006_13:20,3.7376616
20231204_500101006_13:40,3.7158294
20231204_500101006_14:00,3.7172368
20231204_500101006_14:20,3.7320683
20231204_500101006_14:40,3.7420616
20231204_500101006_15:00,3.7479677
20231204_500101006_15:20,3.756057
20231204_500101006_15:40,3.7479076
20231204_500101006_16:00,3.7407832
20231204_500101006_16:20,3.7398913
20231204_500101006_16:40,3.7364552
20231204_500101006_17:00,3.7092614
20231204_500101006_17:20,3.6798346
20231204_500101006_17:40,3.6503
20231204_500101006_18:00,3.6047113
20231204_500101006_18:20,3.5459046
20231204_500101006_18:40,3.4484231
20231204_500101006_19:00,3.3828359
20231204_500101006_19:20,3.3498466
20231204_500101006_19:40,3.3527656
20231204_500101006_20:00,3.376367
20231204_500101006_20:20,3.410169
20231204_500101006_20:40,3.4476783
20231204_500101006_21:00,3.4847333
20231204_500101006_21:20,3.4972095
20231204_500101006_21:40,3.4937932
20231204_500101006_22:00,3.5027452
20231204_500101006_22:20,3.5179648
20231204_500101006_22:40,3.5354085
20231204_500101006_23:00,3.5530746
20231204_500101006_23:20,3.5694833
20231204_500101006_23:40,3.5730033
20231204_500101007_00:00,2.2309468
20231204_500101007_00:20,4.455063
20231204_500101007_00:40,6.0782847
20231204_500101007_01:00,7.069321
20231204_500101007_01:20,7.588205
20231204_500101007_01:40,7.797361
20231204_500101007_02:00,7.815393
20231204_500101007_02:20,7.719389
20231204_500101007_02:40,7.556839
20231204_500101007_03:00,7.3561163
20231204_500101007_03:20,7.133752
20231204_500101007_03:40,6.8991485
20231204_500101007_04:00,6.6575246
20231204_500101007_04:20,6.411796
20231204_500101007_04:40,6.1637793
20231204_500101007_05:00,5.9149556
20231204_500101007_05:20,5.6669655
20231204_500101007_05:40,5.4218473
20231204_500101007_06:00,5.167425
20231204_500101007_06:20,4.9075
20231204_500101007_06:40,4.648375
20231204_500101007_07:00,4.4095592
20231204_500101007_07:20,4.1949897
20231204_500101007_07:40,4.005351
20231204_500101007_08:00,3.8398256
20231204_500101007_08:20,3.6967664
20231204_500101007_08:40,3.574073
20231204_500101007_09:00,3.4748187
20231204_500101007_09:20,3.3958764
20231204_500101007_09:40,3.317945
20231204_500101007_10:00,3.2503805
20231204_500101007_10:20,3.1931548
20231204_500101007_10:40,3.1448858
20231204_500101007_11:00,3.1041121
20231204_500101007_11:20,3.06951
20231204_500101007_11:40,3.138745
20231204_500101007_12:00,3.2085176
20231204_500101007_12:20,3.2547703
20231204_500101007_12:40,3.270072
20231204_500101007_13:00,3.2564914
20231204_500101007_13:20,3.157759
20231204_500101007_13:40,3.0943208
20231204_500101007_14:00,3.0294828
20231204_500101007_14:20,2.97015
20231204_500101007_14:40,2.9264429
20231204_500101007_15:00,2.8959298
20231204_500101007_15:20,2.8846416
20231204_500101007_15:40,2.8880568
20231204_500101007_16:00,2.8915968
20231204_500101007_16:20,2.8832731
20231204_500101007_16:40,2.8933334
20231204_500101007_17:00,2.891827
20231204_500101007_17:20,2.8730266
20231204_500101007_17:40,2.855349
20231204_500101007_18:00,2.8411384
20231204_500101007_18:20,2.8347654
20231204_500101007_18:40,2.820471
20231204_500101007_19:00,2.8078732
20231204_500101007_19:20,2.8073351
20231204_500101007_19:40,2.8074074
20231204_500101007_20:00,2.7968102
20231204_500101007_20:20,2.7863905
20231204_500101007_20:40,2.787033
20231204_500101007_21:00,2.7877061
20231204_500101007_21:20,2.7868505
20231204_500101007_21:40,2.7751584
20231204_500101007_22:00,2.7826118
20231204_500101007_22:20,2.770304
20231204_500101007_22:40,2.7572987
20231204_500101007_23:00,2.7558613
20231204_500101007_23:20,2.7550797
20231204_500101007_23:40,2.7532964
20231204_500101008_00:00,5.667546
20231204_500101008_00:20,10.535526
20231204_500101008_00:40,13.301693
20231204_500101008_01:00,14.615308
20231204_500101008_01:20,15.19727
20231204_500101008_01:40,15.4808655
20231204_500101008_02:00,15.654699
20231204_500101008_02:20,15.766411
20231204_500101008_02:40,15.817201
20231204_500101008_03:00,15.805886
20231204_500101008_03:20,15.737144
20231204_500101008_03:40,15.619473
20231204_500101008_04:00,15.462584
20231204_500101008_04:20,15.275701
20231204_500101008_04:40,15.066476
20231204_500101008_05:00,14.840237
20231204_500101008_05:20,14.5423155
20231204_500101008_05:40,14.246134
20231204_500101008_06:00,13.943104
20231204_500101008_06:20,13.622371
20231204_500101008_06:40,13.275848
20231204_500101008_07:00,12.842161
20231204_500101008_07:20,12.465721
20231204_500101008_07:40,12.132007
20231204_500101008_08:00,11.694164
20231204_500101008_08:20,11.2281
20231204_500101008_08:40,10.58131
20231204_500101008_09:00,9.097793
20231204_500101008_09:20,7.5677667
20231204_500101008_09:40,6.289794
20231204_500101008_10:00,5.1958275
20231204_500101008_10:20,4.4242783
20231204_500101008_10:40,3.9435308
20231204_500101008_11:00,3.6738427
20231204_500101008_11:20,3.5352736
20231204_500101008_11:40,4.2877016
20231204_500101008_12:00,4.8567405
20231204_500101008_12:20,5.18612
20231204_500101008_12:40,5.2695894
20231204_500101008_13:00,5.184579
20231204_500101008_13:20,4.965738
20231204_500101008_13:40,4.900211
20231204_500101008_14:00,4.877877
20231204_500101008_14:20,4.8397818
20231204_500101008_14:40,4.744166
20231204_500101008_15:00,4.786352
20231204_500101008_15:20,4.812786
20231204_500101008_15:40,4.8420324
20231204_500101008_16:00,4.969098
20231204_500101008_16:20,5.348126
20231204_500101008_16:40,5.622605
20231204_500101008_17:00,5.9822936
20231204_500101008_17:20,6.3783045
20231204_500101008_17:40,6.997576
20231204_500101008_18:00,8.311047
20231204_500101008_18:20,10.029937
20231204_500101008_18:40,11.639271
20231204_500101008_19:00,13.071346
20231204_500101008_19:20,14.110326
20231204_500101008_19:40,14.840011
20231204_500101008_20:00,15.293005
20231204_500101008_20:20,15.544711
20231204_500101008_20:40,15.656944
20231204_500101008_21:00,15.674404
20231204_500101008_21:20,15.600055
20231204_500101008_21:40,15.407195
20231204_500101008_22:00,15.326107
20231204_500101008_22:20,15.217045
20231204_500101008_22:40,15.027149
20231204_500101008_23:00,14.859003
20231204_500101008_23:20,14.705414
20231204_500101008_23:40,14.477642
20231204_500101009_00:00,2.764986
20231204_500101009_00:20,5.8533955
20231204_500101009_00:40,8.443838
20231204_500101009_01:00,10.225756
20231204_500101009_01:20,11.362581
20231204_500101009_01:40,11.938326
20231204_500101009_02:00,12.129585
20231204_500101009_02:20,12.086229
20231204_500101009_02:40,11.9158125
20231204_500101009_03:00,11.688234
20231204_500101009_03:20,11.53195
20231204_500101009_03:40,11.374997
20231204_500101009_04:00,11.225142
20231204_500101009_04:20,11.086779
20231204_500101009_04:40,10.963137
20231204_500101009_05:00,10.8558035
20231204_500101009_05:20,10.765017
20231204_500101009_05:40,10.690123
20231204_500101009_06:00,10.6299305
20231204_500101009_06:20,10.582994
20231204_500101009_06:40,10.547785
20231204_500101009_07:00,10.522806
20231204_500101009_07:20,10.4214115
20231204_500101009_07:40,10.163633
20231204_500101009_08:00,9.622793
20231204_500101009_08:20,8.89337
20231204_500101009_08:40,8.017002
20231204_500101009_09:00,6.859747
20231204_500101009_09:20,5.770902
20231204_500101009_09:40,4.831591
20231204_500101009_10:00,4.095723
20231204_500101009_10:20,3.5750103
20231204_500101009_10:40,3.3782272
20231204_500101009_11:00,3.3454154
20231204_500101009_11:20,3.4202008
20231204_500101009_11:40,3.5613158
20231204_500101009_12:00,4.0609403
20231204_500101009_12:20,4.9887094
20231204_500101009_12:40,6.2317467
20231204_500101009_13:00,7.106614
20231204_500101009_13:20,7.3327017
20231204_500101009_13:40,7.930029
20231204_500101009_14:00,8.190747
20231204_500101009_14:20,7.986519
20231204_500101009_14:40,7.4636183
20231204_500101009_15:00,7.1836734
20231204_500101009_15:20,6.6551414
20231204_500101009_15:40,6.50087
20231204_500101009_16:00,6.0553617
20231204_500101009_16:20,5.7872696
20231204_500101009_16:40,5.4717064
20231204_500101009_17:00,5.7528687
20231204_500101009_17:20,6.579542
20231204_500101009_17:40,7.883429
20231204_500101009_18:00,9.269285
20231204_500101009_18:20,10.316437
20231204_500101009_18:40,11.024677
20231204_500101009_19:00,11.425512
20231204_500101009_19:20,11.69067
20231204_500101009_19:40,11.677929
20231204_500101009_20:00,11.536158
20231204_500101009_20:20,11.471331
20231204_500101009_20:40,11.249676
20231204_500101009_21:00,11.018012
20231204_500101009_21:20,10.868726
20231204_500101009_21:40,11.085136
20231204_500101009_22:00,11.28542
20231204_500101009_22:20,11.414378
20231204_500101009_22:40,11.394743
20231204_500101009_23:00,11.522436
20231204_500101009_23:20,11.627455
20231204_500101009_23:40,11.404654
20231204_500101010_00:00,6.0380783
20231204_500101010_00:20,9.78636
20231204_500101010_00:40,11.726637
20231204_500101010_01:00,12.68482
20231204_500101010_01:20,13.142138
20231204_500101010_01:40,13.351589
20231204_500101010_02:00,13.430266
20231204_500101010_02:20,13.441163
20231204_500101010_02:40,13.415455
20231204_500101010_03:00,13.368013
20231204_500101010_03:20,13.307047
20231204_500101010_03:40,13.237984
20231204_500101010_04:00,13.164709
20231204_500101010_04:20,13.089942
20231204_500101010_04:40,13.088956
20231204_500101010_05:00,13.024147
20231204_500101010_05:20,12.902924
20231204_500101010_05:40,12.738726
20231204_500101010_06:00,12.53708
20231204_500101010_06:20,12.308298
20231204_500101010_06:40,12.039065
20231204_500101010_07:00,11.7455015
20231204_500101010_07:20,11.415076
20231204_500101010_07:40,11.061373
20231204_500101010_08:00,10.70197
20231204_500101010_08:20,10.368412
20231204_500101010_08:40,10.0656185
20231204_500101010_09:00,9.869921
20231204_500101010_09:20,9.765176
20231204_500101010_09:40,9.72134
20231204_500101010_10:00,9.719158
20231204_500101010_10:20,9.745973
20231204_500101010_10:40,9.816953
20231204_500101010_11:00,9.817652
20231204_500101010_11:20,9.7620945
20231204_500101010_11:40,9.6469345
20231204_500101010_12:00,9.595415
20231204_500101010_12:20,9.589899
20231204_500101010_12:40,9.627937
20231204_500101010_13:00,9.600616
20231204_500101010_13:20,9.452737
20231204_500101010_13:40,9.26634
20231204_500101010_14:00,9.100923
20231204_500101010_14:20,9.029204
20231204_500101010_14:40,9.000777
20231204_500101010_15:00,9.026194
20231204_500101010_15:20,9.030682
20231204_500101010_15:40,9.048887
20231204_500101010_16:00,9.075876
20231204_500101010_16:20,9.065014
20231204_500101010_16:40,9.101943
20231204_500101010_17:00,9.183913
20231204_500101010_17:20,9.233701
20231204_500101010_17:40,9.187769
20231204_500101010_18:00,9.062195
20231204_500101010_18:20,8.883229
20231204_500101010_18:40,8.683006
20231204_500101010_19:00,8.489824
20231204_500101010_19:20,8.298632
20231204_500101010_19:40,8.112289
20231204_500101010_20:00,7.944458
20231204_500101010_20:20,7.776967
20231204_500101010_20:40,7.6291227
20231204_500101010_21:00,7.488865
20231204_500101010_21:20,7.3704185
20231204_500101010_21:40,7.2637515
20231204_500101010_22:00,7.206828
20231204_500101010_22:20,7.1965857
20231204_500101010_22:40,7.1857805
20231204_500101010_23:00,7.1971917
20231204_500101010_23:20,7.250618
20231204_500101010_23:40,7.324726
20231204_500101013_00:00,1.965091
20231204_500101013_00:20,3.6464112
20231204_500101013_00:40,4.81256
20231204_500101013_01:00,5.497955
20231204_500101013_01:20,5.862772
20231204_500101013_01:40,6.052052
20231204_500101013_02:00,6.1495667
20231204_500101013_02:20,6.1597624
20231204_500101013_02:40,6.136015
20231204_500101013_03:00,6.096705
20231204_500101013_03:20,6.0510263
20231204_500101013_03:40,6.002881
20231204_500101013_04:00,5.9531326
20231204_500101013_04:20,5.900664
20231204_500101013_04:40,5.842887
20231204_500101013_05:00,5.7760134
20231204_500101013_05:20,5.695172
20231204_500101013_05:40,5.562842
20231204_500101013_06:00,5.4323964
20231204_500101013_06:20,5.2690005
20231204_500101013_06:40,5.0972905
20231204_500101013_07:00,4.8399277
20231204_500101013_07:20,4.516629
20231204_500101013_07:40,4.0872025
20231204_500101013_08:00,3.5610456
20231204_500101013_08:20,2.9769795
20231204_500101013_08:40,2.460205
20231204_500101013_09:00,1.9758201
20231204_500101013_09:20,1.5661273
20231204_500101013_09:40,1.2061124
20231204_500101013_10:00,0.93008167
20231204_500101013_10:20,0.74636555
20231204_500101013_10:40,0.6838401
20231204_500101013_11:00,0.6613521
20231204_500101013_11:20,0.7189552
20231204_500101013_11:40,0.848505
20231204_500101013_12:00,1.0339301
20231204_500101013_12:20,1.2892019
20231204_500101013_12:40,1.5749929
20231204_500101013_13:00,1.8636568
20231204_500101013_13:20,2.1027868
20231204_500101013_13:40,2.3534758
20231204_500101013_14:00,2.5984445
20231204_500101013_14:20,2.8118553
20231204_500101013_14:40,3.060925
20231204_500101013_15:00,3.3275383
20231204_500101013_15:20,3.617731
20231204_500101013_15:40,3.8490899
20231204_500101013_16:00,4.0094094
20231204_500101013_16:20,4.1750755
20231204_500101013_16:40,4.2904572
20231204_500101013_17:00,4.401358
20231204_500101013_17:20,4.475526
20231204_500101013_17:40,4.5477953
20231204_500101013_18:00,4.642728
20231204_500101013_18:20,4.7028785
20231204_500101013_18:40,4.672026
20231204_500101013_19:00,4.6111536
20231204_500101013_19:20,4.6309
20231204_500101013_19:40,4.5706406
20231204_500101013_20:00,4.5553985
20231204_500101013_20:20,4.5915546
20231204_500101013_20:40,4.6629367
20231204_500101013_21:00,4.7178903
20231204_500101013_21:20,4.753147
20231204_500101013_21:40,4.6803703
20231204_500101013_22:00,4.57321
20231204_500101013_22:20,4.4424534
20231204_500101013_22:40,4.268365
20231204_500101013_23:00,4.148666
20231204_500101013_23:20,4.039266
20231204_500101013_23:40,3.9070168
20231204_500101014_00:00,1.1176791
20231204_500101014_00:20,2.244208
20231204_500101014_00:40,3.056799
20231204_500101014_01:00,3.5793424
20231204_500101014_01:20,3.8508232
20231204_500101014_01:40,3.9607828
20231204_500101014_02:00,4.115963
20231204_500101014_02:20,4.3739777
